,sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
716,500108055,YouBike2.0_福華商場,20,0,內湖區,2023-05-27 13:56:04,25.06877,121.59265,民權東路六段/民權東路六段180巷(西南側),Neihu Dist,YouBike2.0_Fuhua Market,Sec. 6， Minquan E. Rd. / Ln. 180， Sec. 6， Minquan E. Rd. (Southwest),20,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:56:04,2023-05-27
720,500108059,YouBike2.0_金湖路347巷125弄口,15,0,內湖區,2023-05-27 13:41:04,25.0733,121.59834,金湖路347巷125弄1號(對面),Neihu Dist,YouBike2.0_Aly. 125， Ln. 347， Jinhu Rd. Intersection,No. 1， Aly. 125， Ln. 347， Jinhu Rd. (Opposite),15,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:41:04,2023-05-27
723,500108062,YouBike2.0_貿七社區,17,1,內湖區,2023-05-27 13:56:16,25.08357,121.58534,內湖路二段179巷48弄17號(旁),Neihu Dist,YouBike2.0_Maoqi Community,No. 17， Aly. 48， Ln. 179， Sec. 2， Neihu Rd.,16,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:56:16,2023-05-27
726,500108065,YouBike2.0_康寧金湖路口,14,0,內湖區,2023-05-27 12:48:04,25.07896,121.59921,康寧路一段273號(對面),Neihu Dist,YouBike2.0_Kangning Rd. & Jinhu Rd. Intersection,No. 273， Sec. 1， Kangning Rd. (Opposite),14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 12:48:04,2023-05-27
727,500108066,YouBike2.0_康寧路一段156巷20弄口,17,1,內湖區,2023-05-27 14:05:05,25.07792,121.59354,康寧路一段156巷/康寧路一段156巷20弄(西側),Neihu Dist,YouBike2.0_Aly. 20， Ln. 156， Sec. 1， Kangning Rd. Intersection,Ln. 156， Sec. 1， Kangning Rd. / Aly. 20， Ln. 156， Sec. 1， Kangning Rd. (West),16,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:05:05,2023-05-27
730,500108069,YouBike2.0_內溝溪生態展示館,8,3,內湖區,2023-05-27 13:54:15,25.08722,121.62306,康樂街236-3號(前),Neihu Dist,YouBike2.0_Neigousi Ecological Exhibition Hall,No. 236-3， Kangle St.,5,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:54:15,2023-05-27
731,500108070,YouBike2.0_捷運港墘站(2號出口),47,1,內湖區,2023-05-27 14:10:20,25.07967,121.57584,內湖路一段520號,Neihu Dist,YouBike2.0_MRT Gangqian Sta. (Exit 2),No. 520， Sec. 1， Neihu Rd.,44,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:20,2023-05-27
739,500108078,YouBike2.0_下灣公園,16,3,內湖區,2023-05-27 14:10:20,25.06516,121.59561,民權東路六段206巷/民權東路六段190巷75弄(西北側),Neihu Dist,YouBike2.0_Xiawan Park,Ln. 206， Sec. 6， Minquan E. Rd. & Aly. 75， Ln. 190， Sec. 6， Minquan E. Rd. (Northwest),13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:20,2023-05-27
745,500108085,YouBike2.0_金龍公園,15,2,內湖區,2023-05-27 14:01:16,25.08554,121.59076,金龍路112巷口(金龍公園側),Neihu Dist,YouBike2.0_Jinlong Park,Ln. 112， Jinlong Rd.,13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:01:16,2023-05-27
746,500108086,YouBike2.0_星雲街138巷1弄口,15,3,內湖區,2023-05-27 13:14:18,25.07943,121.59544,星雲街138巷18號,Neihu Dist,YouBike2.0_Aly. 1， Ln. 138， Xingyun St.,No. 12， Ln. 138， Xingyun St.,11,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:14:18,2023-05-27
747,500108087,YouBike2.0_東湖一號公園,10,0,內湖區,2023-05-27 12:50:08,25.07567,121.6118,康寧路三段189巷163弄13號東南側,Neihu Dist,YouBike2.0_Donghu No. 1 Park,No. 13， Aly. 163， Ln. 189， Sec. 3， Kangning Rd. (Southeast),10,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 12:50:08,2023-05-27
748,500108088,YouBike2.0_東湖二號公園,15,0,內湖區,2023-05-27 13:55:11,25.07415,121.61075,康寧路三段99巷39弄70號東南側,Neihu Dist,YouBike2.0_Donghu No. 2 Park,No. 70， Aly. 39， Ln. 99， Sec. 3， Kangning Rd. (Southeast),14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:55:11,2023-05-27
749,500108089,YouBike2.0_康湖二號公園(康寧醫院),16,3,內湖區,2023-05-27 14:05:16,25.07514,121.60857,成功路五段420巷17號東側,Neihu Dist,YouBike2.0_Kanghu No. 2 Park(Kang-Ning General Hospital),No. 17， Ln. 420， Sec. 5， Chenggong Rd. (East),11,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:05:16,2023-05-27
750,500108090,YouBike2.0_堤頂大道新湖一路口,13,0,內湖區,2023-05-27 12:07:04,25.05892,121.57354,堤頂大道一段215號前,Neihu Dist,YouBike2.0_Tiding Blvd. & Xinhu 1st Rd. Intersection,No. 215， Sec. 1， Tiding Blvd.,12,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 12:07:04,2023-05-27
752,500108092,YouBike2.0_舊宗行善路口,9,3,內湖區,2023-05-27 14:04:19,25.05876,121.58062,行善路179號西側,Neihu Dist,YouBike2.0_Jiuzong Rd. & Xingshan Rd. Intersection,No. 179， Xingshan Rd.,6,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:04:19,2023-05-27
755,500108095,YouBike2.0_金湖星雲街口,30,0,內湖區,2023-05-27 13:17:22,25.08151,121.59764,金湖路83號對側,Neihu Dist,YouBike2.0_Jinhu Rd. & Xingyun St. Intersection,No. 83， Jinhu Rd. (Opposite),30,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:17:22,2023-05-27
756,500108096,YouBike2.0_國防醫學院,15,1,內湖區,2023-05-27 14:09:14,25.06851,121.59559,民權東路六段161號前側,Neihu Dist,YouBike2.0_National Defense Medical Center,No. 161， Sec. 6， Minquan E. Rd.,14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:09:14,2023-05-27
757,500108097,YouBike2.0_民權東路六段190巷117弄口,15,3,內湖區,2023-05-27 13:47:14,25.06434,121.59399,民權東路六段190巷117弄15號對側,Neihu Dist,YouBike2.0_Aly. 117， Ln. 190， Sec. 6， Minquan E. Rd.,No. 15， Aly. 117， Ln. 190， Sec. 6， Minquan E. Rd.,12,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:47:14,2023-05-27
759,500108099,YouBike2.0_九華公園,16,3,內湖區,2023-05-27 14:01:16,25.08844,121.56122,文湖街21巷68弄25-6號北側,Neihu Dist,YouBike2.0_Jiuhua Park,No. 25-6， Aly. 68， Ln. 21， Wenhu St. (North),13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:01:16,2023-05-27
761,500108102,YouBike2.0_行善行愛路口,12,0,內湖區,2023-05-27 11:35:05,25.0606,121.58286,行善路243號(前),Neihu Dist,YouBike2.0_Xingshan Rd. & Xing'ai Rd. Intersection,No. 243， Xingshan Rd.,12,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 11:35:05,2023-05-27
765,500108106,YouBike2.0_潭美公園(南京東路六段368巷),18,3,內湖區,2023-05-27 13:24:14,25.05928,121.58617,南京東路六段366號對側,Neihu Dist,YouBike2.0_Tanmei Park (Ln. 368， Sec. 6， Nanjing E. Rd.),No. 366， Sec. 6， Nanjing E. Rd. (Opposite),14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:24:14,2023-05-27
768,500108109,YouBike2.0_瑞光路76巷口,12,1,內湖區,2023-05-27 08:01:04,25.07168,121.58125,瑞光路102號前,Neihu Dist,YouBike2.0_Ln. 76， Ruiguang Rd.,No. 102， Ruiguang Rd.,11,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 08:01:04,2023-05-27
770,500108111,YouBike2.0_新湖國小,12,2,內湖區,2023-05-27 11:43:15,25.06874,121.58923,民權東路六段/成功路二段320巷31弄(東南側),Neihu Dist,YouBike2.0_XinHu Elementary School,Sec. 6， Minquan E. Rd. & Aly. 31， Ln. 320， Sec. 2， Chenggong Rd. Intersection (Southeast),10,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 11:43:15,2023-05-27
771,500108112,YouBike2.0_碧山內湖路口,16,0,內湖區,2023-05-27 14:08:04,25.08627,121.5914,內湖路三段72巷15號西側,Neihu Dist,YouBike2.0_Bishan Rd. & Neihu Rd. Intersection,No. 15， Ln. 72， Sec. 3， Neihu Rd. (West),16,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:08:04,2023-05-27
772,500108115,YouBike2.0_民權東路六段413巷,16,1,內湖區,2023-05-27 10:48:04,25.07038,121.60352,民權東路六段409號前,Neihu Dist,YouBike2.0_Ln. 413， Sec. 6， Minquan E. Rd.,No. 409， Sec. 6， Minquan E. Rd.,15,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 10:48:04,2023-05-27
773,500108116,YouBike2.0_宏匯瑞光廣場(瑞光路),16,2,內湖區,2023-05-27 13:19:14,25.07676,121.57433,瑞光路353號前(瑞光路側人行道),Neihu Dist,YouBike2.0_Honhui Ruiguang Plaza (Ruiguang Rd.),No. 353， Ruiguang Rd. (Ruiguang Rd.),14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:19:14,2023-05-27
776,500108119,YouBike2.0_內湖路一段360巷,15,0,內湖區,2023-05-27 14:05:05,25.0812,121.57067,內湖路一段358號,Neihu Dist,YouBike2.0_Ln. 360， Sec. 1， Neihu Rd.,No. 358， Sec. 1， Neihu Rd.,15,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:05:05,2023-05-27
777,500108120,YouBike2.0_成功路三段83號前,11,0,內湖區,2023-05-27 13:59:05,25.07823,121.5898,成功路三段83號前,Neihu Dist,YouBike2.0_No. 83， Sec. 3， Chenggong Rd.,No. 83， Sec. 3， Chenggong Rd.,11,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:59:05,2023-05-27
778,500108121,YouBike2.0_內湖路一段47巷,16,0,內湖區,2023-05-27 11:23:04,25.08781,121.55872,內湖路一段47巷/內湖路一段47巷22弄,Neihu Dist,YouBike2.0_Ln. 47， Sec. 1， Neihu Rd.,Ln. 47， Sec. 1， Neihu Rd. & Aly. 22， Ln. 47， Sec. 1， Neihu Rd. Intersection,16,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 11:23:04,2023-05-27
780,500108123,YouBike2.0_安湖公園,8,0,內湖區,2023-05-27 09:32:04,25.07392,121.61545,東湖路113巷95弄/康寧路三段75巷,Neihu Dist,YouBike2.0_Anhu Park,Aly. 95， Ln. 113， Donghu Rd. & Ln. 75， Sec. 3， Kangning Rd. Intersection,8,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 09:32:04,2023-05-27
782,500108126,YouBike2.0_安泰街(康樂橋下),15,3,內湖區,2023-05-27 12:10:19,25.07849,121.61666,安泰街(康樂橋下),Neihu Dist,YouBike2.0_Antai St.(Kangle Bridge),Antai St.(Kangle Bridge),12,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 12:10:19,2023-05-27
783,500108127,YouBike2.0_康樂綠地,15,3,內湖區,2023-05-27 14:08:15,25.07539,121.6203,康樂街191巷/康樂街,Neihu Dist,YouBike2.0_Kangle Greens,Ln. 191， Kangle St. &  Kangle St. Intersection,12,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:08:15,2023-05-27
785,500108129,YouBike2.0_明美公園(行善路333巷),16,0,內湖區,2023-05-27 13:53:04,25.06058,121.5866,行善路333巷92號前,Neihu Dist,YouBike2.0_Mingmei Park (Ln. 333， Xingshan Rd.),No. 92， Ln. 333， Xingshan Rd.,16,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:53:04,2023-05-27
786,500108130,YouBike2.0_行善路383巷,17,2,內湖區,2023-05-27 13:35:14,25.06365,121.58609,行善路383巷27號對側,Neihu Dist,YouBike2.0_Ln. 383， Xingshan Rd.,No. 27， Ln. 383， Xingshan Rd. (Opposite),14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:35:14,2023-05-27
789,500108133,YouBike2.0_內湖路三段326巷口,15,2,內湖區,2023-05-27 13:52:04,25.08968,121.58352,內湖路三段326巷/內湖路三段,Neihu Dist,YouBike2.0_Ln. 326， Sec. 3， Neihu Rd.,Ln. 326， Sec. 3， Neihu Rd. & Sec. 3， Neihu Rd. Intersection,13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:52:04,2023-05-27
790,500108134,YouBike2.0_成功公園,11,3,內湖區,2023-05-27 13:26:19,25.08416,121.59665,成功路四段223巷/成功路四段223巷6弄,Neihu Dist,YouBike2.0_Chengong Park,Ln. 223， Sec. 4， Chenggong Rd. & Aly. 6， Ln. 223， Sec. 4， Chenggong Rd. Intersection,8,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:26:19,2023-05-27
791,500108135,YouBike2.0_康寧路三段189巷93弄口,14,0,內湖區,2023-05-27 13:48:04,25.0735,121.61258,康寧路三段189巷/康寧路三段189巷93弄,Neihu Dist,YouBike2.0_Aly. 93， Ln. 189， Sec. 3， Kangning Rd.,Ln. 189， Sec. 3， Kangning Rd. & Aly. 93， Ln. 189， Sec. 3， Kangning Rd. Intersection,13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:48:04,2023-05-27
792,500108136,YouBike2.0_中國醫藥大學附設醫院臺北分院,13,3,內湖區,2023-05-27 14:10:20,25.08227,121.5909,內湖路二段368號對側,Neihu Dist,YouBike2.0_China Medical University Hospital (Taipei Branch),No. 368， Sec. 2， Neihu Rd. (Opposite),8,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:20,2023-05-27
795,500108139,YouBike2.0_文德一號綠地,15,3,內湖區,2023-05-27 12:30:45,25.0786,121.58302,內湖區文德路91號旁,Neihu Dist,YouBike2.0_Wende Green No.1,No. 91， Wende Rd.,12,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 12:30:45,2023-05-27
797,500108141,YouBike2.0_行善社會住宅,23,3,內湖區,2023-05-27 13:03:15,25.06126,121.58201,行愛路與新湖一路口西南側,Neihu Dist,YouBike2.0_Xingshan Social Housing,Xing'ai Rd. & Xinhu 1st Rd. Intersection (Southwest),20,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:03:15,2023-05-27
798,500108142,YouBike2.0_康寧路三段99巷17弄口,15,1,內湖區,2023-05-27 14:08:04,25.0721,121.60991,康寧路三段99巷19號對側,Neihu Dist,YouBike2.0_Aly. 17， Ln. 99， Sec. 3， Kangning Rd.,No. 19， Ln. 99， Sec. 3， Kangning Rd. (Opposite),14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:08:04,2023-05-27
799,500108143,YouBike2.0_堤頂大道二段407巷口,15,1,內湖區,2023-05-27 13:37:04,25.08019,121.56316,堤頂大道二段405號前,Neihu Dist,YouBike2.0_Ln. 407， Sec. 2， Tiding Blvd.,No. 405， Sec. 2， Tiding Blvd.,14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:37:04,2023-05-27
800,500108144,YouBike2.0_海德堡科技大樓,12,2,內湖區,2023-05-27 10:03:15,25.08156,121.56227,堤頂大道二段473號前,Neihu Dist,YouBike2.0_Heidelberg Science & Technology Building,No. 473， Sec. 2， Tiding Blvd.,9,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 10:03:15,2023-05-27
801,500108145,YouBike2.0_致伸科技大樓,17,1,內湖區,2023-05-27 12:38:14,25.08067,121.5656,瑞光路669號旁,Neihu Dist,YouBike2.0_Primax Headquarters Building,No. 669， Ruiguang Rd.,16,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 12:38:14,2023-05-27
802,500108146,YouBike2.0_內湖路一段288巷口,20,1,內湖區,2023-05-27 11:22:15,25.08202,121.56861,內湖路一段290號前,Neihu Dist,YouBike2.0_Ln. 288， Sec. 1， Neihu Rd.,No. 290， Sec. 1， Neihu Rd.,19,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 11:22:15,2023-05-27
803,500108147,YouBike2.0_大都會客運內湖站,15,0,內湖區,2023-05-27 10:25:05,25.06749,121.57784,民權東路六段11巷25號對側,Neihu Dist,YouBike2.0_Mtc Bus (Neihu),No. 25， Ln. 11， Sec. 6， Minquan E. Rd. (Opposite),15,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 10:25:05,2023-05-27
804,500108148,YouBike2.0_瑞湖公園,15,1,內湖區,2023-05-27 10:44:04,25.06888,121.57711,民權東路六段15巷/民權東路六段19巷,Neihu Dist,YouBike2.0_Ruihu Park,Aly. 15， Sec. 6， Minquan E. Rd. & Aly. 19， Sec. 6， Minquan E. Rd. Intersection,14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 10:44:04,2023-05-27
805,500108150,YouBike2.0_台灣世曦大樓,16,0,內湖區,2023-05-27 13:57:04,25.07345,121.57848,陽光街323號,Neihu Dist,YouBike2.0_CECI Engineering Consultants， Inc.,No. 323， Yangguang St.,15,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:57:04,2023-05-27
807,500108152,YouBike2.0_瑞光路358巷口,14,3,內湖區,2023-05-27 10:48:14,25.07733,121.5727,瑞光路/瑞光路358巷,Neihu Dist,YouBike2.0_Ln. 358， Ruiguang Rd.,Ruiguang Rd. & Ln. 358， Ruiguang Rd. Intersection,11,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 10:48:14,2023-05-27
811,500108157,YouBike2.0_新湖三行忠路72巷口,15,1,內湖區,2023-05-27 07:39:04,25.06605,121.58206,新湖三路/行忠路72巷,Neihu Dist,YouBike2.0_Xinhu 3rd Rd. & Ln. 146， Xinhu 2nd Rd. Intersection,No. 122、124， Xinhu 3rd Rd. (Opposite),13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 07:39:04,2023-05-27
812,500108158,YouBike2.0_新湖三新湖二146巷口,15,0,內湖區,2023-05-27 13:25:05,25.06407,121.57787,新湖三路122、124號對側,Neihu Dist,YouBike2.0_Xinhu 3rd Rd. & Ln. 146， Xinhu 2nd Rd. Intersection,No. 122、124， Xinhu 3rd Rd. (Opposite),15,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:25:05,2023-05-27
815,500108161,YouBike2.0_內湖路一段120巷15弄,19,3,內湖區,2023-05-27 06:54:14,25.08203,121.56298,內湖路一段120巷15弄8號對側,Neihu Dist,YouBike2.0_Aly. 15， Ln. 120， Sec. 1， Neihu Rd.,No. 8， Aly. 15， Ln. 120， Sec. 1， Neihu Rd. (Opposite),16,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 06:54:14,2023-05-27
816,500108162,YouBike2.0_北勢湖環保公園(堤頂大道側),14,1,內湖區,2023-05-27 12:09:04,25.08318,121.56154,堤頂大道二段501號前,Neihu Dist,YouBike2.0_Beishihu Environmental Protection Park,No. 501， Sec. 2， Tiding Blvd.,13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 12:09:04,2023-05-27
817,500108164,YouBike2.0_達爾文大樓,15,3,內湖區,2023-05-27 14:08:15,25.07941,121.57277,洲子街61號,Neihu Dist,YouBike2.0_Darwin Building,No. 61， Zhouzi St.,12,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:08:15,2023-05-27
829,500109012,YouBike2.0_捷運關渡站(2號出口),14,2,北投區,2023-05-27 13:46:16,25.12618,121.46737,捷運關渡站2號出口外人行道,Beitou Dist,YouBike2.0_MRT Guandu Sta. (Exit 2),Ln. 583， Sec. 4， Zhongyang N. Rd. Intersection,12,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:46:16,2023-05-27
830,500109013,YouBike2.0_中央北路四段540巷口,19,2,北投區,2023-05-27 13:49:15,25.12796,121.46782,中央北路四段529號(對面),Beitou Dist,YouBike2.0_Ln. 540， Sec. 4， Zhongyang N. Rd. Intersection,No. 529， Sec. 4， Zhongyang N. Rd. (Opposite),17,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:49:15,2023-05-27
834,500109017,YouBike2.0_豐年公園,20,0,北投區,2023-05-27 14:08:04,25.13475,121.49613,大業路529號(對面),Beitou Dist,YouBike2.0_Fengnian Park,No. 259， Daye Rd. (Opposite),20,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:08:04,2023-05-27
836,500109019,YouBike2.0_國防大學政治作戰學院,30,2,北投區,2023-05-27 14:03:05,25.13776,121.49345,中央北路二段167號(對面),Beitou Dist,YouBike2.0_Fu Hsing Kang College,No. 167， Sec. 2， Zhongyang N. Rd. (Opposite),26,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:03:05,2023-05-27
837,500109020,YouBike2.0_秀山區民活動中心,20,1,北投區,2023-05-27 12:01:56,25.14582,121.49303,秀山路50號(旁),Beitou Dist,YouBike2.0_Xiushan Community Center,No. 50， Xiushan Rd.,19,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 12:01:56,2023-05-27
859,500109044,YouBike2.0_榮富公園,13,0,北投區,2023-05-27 14:03:05,25.1137,121.52437,榮華三路2號(旁),Beitou Dist,YouBike2.0_Rongfu Park,No. 2， Ronghua 3rd Rd.,13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:03:05,2023-05-27
